id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,like
7KYUJJyXHu7zqqdlXhliw7,Avocado Toast,0.672,0.508,2,-8.283,1,0.0346,0.178,0.775,0.101,0.408,120.04,4,1
5YY48BTGS2mbfhGBpRcsTx,Usted Se Me Llevó la Vida,0.475,0.443,7,-9.21,1,0.0774,0.636,0.0,0.232,0.366,140.133,4,0
4h9WxkuyzScrrPiK9nYtah,A Medio Vivir,0.57,0.495,10,-8.198,1,0.0313,0.229,0.0,0.146,0.326,120.146,3,0
1uT5X0suLjdxnmom0YYJ6N,Walk the Wire,0.535,0.895,5,-4.985,1,0.042,0.00136,0.000449,0.101,0.703,139.477,4,1
1bzDPMw8W5Km5g94WHRefd,Cheka Wey (feat. Mery Dee),0.829,0.661,0,-6.844,1,0.0892,0.0182,0.000226,0.0856,0.615,95.884,4,0
59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,0.585,0.815,0,-4.165,0,0.0565,0.115,0.0,0.124,0.564,132.09,4,0
37EmPMVwdBaKs7UhJOkHUU,We Used to Wait,0.573,0.642,8,-7.239,1,0.0279,0.0734,0.0232,0.105,0.49,120.753,4,1
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4,1
0vz64VTiPPBpcmla0QvAI9,Back Against the Wall,0.598,0.743,1,-6.163,1,0.0305,0.000643,0.0,0.112,0.534,110.334,4,1
0sQBUEM81Zfw5yD60ecLUq,Sippy Cup,0.403,0.618,10,-6.063,1,0.106,0.000977,0.00141,0.0881,0.784,171.751,1,1
4DLLB9erwRrOPPVQLitCyV,Chun Li Flying Bird Kick,0.669,0.846,7,-5.384,1,0.0295,0.00325,0.82,0.0651,0.552,107.034,4,1
5xz9GcQI6wDVjSFneT8J6n,Don't Trust Me,0.71,0.699,3,-9.472,1,0.0502,0.479,0.00255,0.0967,0.842,108.976,4,1
2wgDAPgBhFA7pnIbm0YOhP,Me Mata,0.841,0.53,9,-11.467,1,0.205,0.551,0.0,0.119,0.686,114.028,4,0
1iEwyiSLAunPR6uouANE0O,El Perdedor,0.702,0.73,0,-5.173,0,0.099,0.425,1.25e-06,0.148,0.879,173.967,4,0
5EhzE6HJaCcLFrf5rPqvpk,Mientes,0.332,0.592,1,-6.127,1,0.0371,0.0824,0.0,0.109,0.31,170.391,3,0
5nmjKirANXdwZk5HcpmmNH,Volverte A Ver (feat. Anuel Aa & Bryant Myers),0.601,0.538,9,-5.601,1,0.0654,0.228,0.0,0.0543,0.227,148.852,4,0
7b6sWLSnbZhSIeqNGrJ4py,These Walls,0.731,0.725,1,-5.117,1,0.0349,0.0361,2.49e-05,0.106,0.739,123.01,4,0
11TQiyteH2AdJKhxraxEKB,Roma (Lrdp Maqueta),0.732,0.686,7,-7.578,1,0.302,0.7,0.00329,0.369,0.877,92.104,4,1
60JZB9waHUPWJTGbYO6kDB,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),0.656,0.695,8,-5.295,0,0.103,0.0824,0.0,0.38,0.589,152.859,4,0
2vM2x66y8JcDARNarbrw9F,Joan Of Arc,0.521,0.596,10,-8.237,0,0.0285,0.00955,0.545,0.124,0.339,133.976,4,1
2cP28XxCdRmCX9Cb57TicS,Friend of Nothing - Acoustic,0.607,0.828,4,-6.976,1,0.04,0.00439,0.00193,0.0809,0.786,173.089,4,1
6Xom58OOXk2SoU711L2IXO,Moscow Mule,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4,0
3v6NuKeDbFbaq1lNjw3XtR,Pulaski at Night,0.446,0.643,7,-7.925,1,0.0561,0.67,0.000818,0.0951,0.531,99.608,4,1
2EdAzvb3Qc6E8h8glHD9jF,Corazón partío,0.532,0.859,5,-6.783,1,0.0874,0.578,0.0,0.986,0.5,117.081,5,0
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,4,0
265Anh9hGoozFigjUVLUeD,New Shoes,0.748,0.735,8,-8.692,1,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,4,1
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0
2GpkEkmkg2GJSOaZCZqlOx,The London Air Raids,0.583,0.706,10,-5.603,1,0.0348,0.276,1.7e-05,0.0922,0.369,122.142,4,1
1oLp4xkeNCxjMy4glz0vbL,Brindo,0.752,0.587,6,-5.374,0,0.0291,0.281,8.74e-06,0.148,0.584,90.082,3,0
6tvHnOzbN9SCAcuuNIUMBa,Bella Ciao (Bruno Martini Remix),0.759,0.831,1,-5.898,1,0.0345,0.0751,0.00177,0.206,0.67,123.985,4,0
714hERk9U1W8FMYkoC83CO,You Sexy Thing,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4,1
73SBAGI4fPFm4VkB3NjXq8,I Want You To Love Me,0.528,0.504,9,-8.821,0,0.09,0.559,0.0414,0.0936,0.712,141.369,3,1
0qEW1d0ENwecqiAZTK4Uel,Tell Me Why,0.791,0.736,11,-6.568,0,0.0381,0.133,0.864,0.0749,0.786,123.998,4,0
6t1ahr2f1t9iSjjNFwFb4C,Jungle,0.589,0.699,1,-5.883,0,0.0291,0.285,8.11e-05,0.0881,0.496,145.997,4,1
3ikSPbKr84PbWTkfujVPxD,Las Manos Arriba - Original Mix,0.819,0.893,0,-4.286,1,0.0677,0.0587,0.0,0.0715,0.906,129.047,4,0
6i8MbzVn4nzyjUcSoVcz7B,Armageddon,0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,4,0
1vahbgf2hkAjBvYRtIo09F,Underwater Love,0.685,0.626,6,-7.809,1,0.204,0.812,0.0346,0.091,0.521,81.769,4,1
65FftemJ1DbbZ45DUfHJXE,OMG,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4,0
3RzILsQvsNZ5dyYhBEKGjn,Diamond Eyes,0.738,0.586,4,-7.309,0,0.0338,0.345,0.921,0.305,0.217,104.007,4,1
03ypw8MVqto1iN0zLUqwkJ,Los Dos Amigos,0.626,0.451,8,-4.944,1,0.0343,0.755,0.00015,0.0716,0.83,173.614,3,0
0PEhW18xo3U8hHWgH4Fc17,We're Going To Be Friends,0.521,0.171,7,-18.869,1,0.0316,0.807,1.2e-06,0.0933,0.384,97.175,4,1
3OoW4gemvF4r5OjKpRaGwD,Juego de Niños,0.785,0.817,9,-4.525,0,0.0366,0.247,0.0,0.0938,0.727,123.007,4,0
7jrT0NkHWkeqAzuYRfnlya,"Athen's, France - Savage Gary's Takedown Dub",0.4,0.634,2,-9.224,1,0.0369,4.37e-05,0.728,0.398,0.145,116.994,4,1
1QkDbaPjLHycyBsJzOHexj,Vato Sencillo,0.851,0.684,7,-5.128,1,0.126,0.022,0.00391,0.356,0.578,93.031,4,0
5GOVjC32dV7jhi23SbeyWs,Mannie's Smile,0.561,0.79,5,-4.938,1,0.0301,5.29e-05,0.825,0.257,0.712,150.046,4,1
0aGQHMr7bc23Y9Ts84ffop,Around the World,0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682,4,1
74KqkyHbpneHF6JT8EwUOO,No Te Apartes de Mí (feat. Valeria Bertuccelli),0.816,0.549,7,-8.649,1,0.0312,0.791,3.4e-05,0.117,0.886,111.032,4,0
1KgfeuVn5OlsBEtoEmBa1t,Live Forever,0.335,0.776,9,-5.32,0,0.0325,9.27e-06,9.51e-06,0.369,0.219,90.59,4,1
164QjgWOxnSZYHQghRKeC0,Borderline,0.727,0.695,7,-6.19,0,0.0518,0.00839,0.0,0.11,0.811,127.995,4,0
2bQn1ATsEIWwswbsPpOrp9,Llueve Sobre La Ciudad,0.488,0.795,9,-4.157,0,0.0336,0.0387,0.0,0.0452,0.803,107.846,4,1
7ft8GUKMIuFnH4lueyOTQi,BED - David Guetta Festival Mix,0.687,0.916,8,-4.311,1,0.0668,0.00409,0.258,0.0474,0.246,125.001,4,0
4wteGC0HtLeZWjDcczc4Pw,RATATA,0.9,0.827,9,-5.159,1,0.0611,0.00872,0.0,0.304,0.509,123.96,4,0
7o1C5Oq67xfJDM1C9ZWPwE,Night Games,0.561,0.97,10,-6.61,0,0.0386,0.0657,0.651,0.2,0.101,123.007,4,0
4oSl4Ga2ecVNnV9vsdNOpZ,Here Comes the Sun,0.397,0.42,1,-10.851,1,0.0351,0.708,8.05e-05,0.0568,0.595,116.591,4,1
0NcQGvF5vXiQ1f0TXz8G9r,Au Milieu (feat. Sopico),0.762,0.363,0,-12.992,1,0.0463,0.0663,0.0328,0.0778,0.467,93.787,4,1
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,0
4CzA04WEvvXF6ItpzVTP4b,Yeezy,0.757,0.757,8,-4.956,1,0.209,0.533,0.0,0.0927,0.553,126.01,4,0
5RSZDs0DOJ2iaCzb3juX72,Morir Tres Veces,0.678,0.722,5,-6.108,1,0.0307,0.229,5.49e-05,0.112,0.59,112.058,4,0
5hr04P8tPxwuLQyrdI7MjM,Global A Go-Go,0.676,0.759,9,-7.787,0,0.055,0.0798,2.74e-05,0.182,0.791,138.027,3,1
53Jf3ChStU9gJy69jUYRVw,Buen Viaje,0.761,0.563,0,-10.867,1,0.0525,0.634,3.57e-05,0.117,0.592,107.0,4,1
0FGiC5vLsqueDtRtuzXCWN,Wire,0.816,0.661,7,-4.445,1,0.0431,0.641,0.00873,0.14,0.974,114.989,4,1
6fwPpzFNhtgJfVfgusvYUB,La Matraca,0.689,0.762,11,-8.202,0,0.36,0.0985,0.000937,0.107,0.38,136.749,4,0
5c1w6xM8pFvXhMXQVUY42Q,La fuerza del corazón,0.399,0.53,10,-7.176,0,0.0532,0.479,1.36e-06,0.0719,0.351,76.827,4,0
0rexlITgOonNpN9XjcgyRR,Wondrous Place,0.566,0.294,4,-10.89,0,0.0394,0.391,2.61e-05,0.103,0.372,113.542,4,1
05i27oUqs1xkoaRsA5Mlvf,Beber de Tu Sangre - Versión Sinfónico [En Vivo],0.504,0.767,2,-7.968,0,0.0399,0.00169,9.51e-05,0.732,0.443,119.988,4,0
64BbK9SFKH2jk86U3dGj2P,Otherside,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,1
4QJsxMItrRbvn05gGuf0CZ,Échame a Mí la Culpa,0.36,0.124,5,-15.965,1,0.0524,0.708,0.0,0.26,0.342,85.672,4,0
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4,0
4RTUntylMrSJinBpU5hFtZ,Bijie Dream,0.351,0.316,11,-9.984,0,0.0319,0.82,0.715,0.12,0.246,112.011,3,1
3JrDGB9yr55ZIp7NJJYft7,Chulo Sin H,0.734,0.882,5,-5.274,0,0.271,0.0619,0.0,0.305,0.861,160.047,4,0
2BWTYAiWbBGCJeKbQ6rpFA,Fuera de Lugar,0.638,0.53,2,-8.56,1,0.04,0.393,0.00105,0.397,0.638,171.037,4,1
34HgIvucTKJvDgzHVMaGLG,I Think I Left the Stove On,0.767,0.714,1,-6.623,0,0.0529,0.454,0.0102,0.137,0.799,139.999,4,1
4Wg6Ggb6DY8OmlFQvvHO9b,Gavilán o Paloma,0.537,0.454,0,-10.632,1,0.0315,0.566,0.0,0.583,0.378,125.619,4,0
3dtGHZyEGmKSmQoAPcbvyb,La Botella,0.757,0.795,0,-4.562,1,0.0442,0.216,3.04e-05,0.0668,0.921,118.012,4,0
483bQv3IAEM9oGrhBrQeFm,Teach Me About Dying,0.543,0.721,0,-5.377,1,0.0329,0.000217,3.28e-06,0.102,0.346,170.078,4,1
0qgiFuYhYuwtFXEwYakddE,I Will Survive,0.501,0.69,4,-7.953,0,0.0317,0.306,0.000162,0.133,0.876,95.758,4,1
1HpIBHs03kKCxlrPthWXmL,Me Dediqué a Perderte,0.647,0.451,8,-9.075,1,0.0748,0.487,2.45e-06,0.105,0.48,147.847,4,0
2llz8SyoIxy09C2pOnsyAW,Santa Muerte,0.632,0.856,5,-5.583,0,0.0881,0.106,0.00379,0.333,0.868,87.028,4,0
47rOmlKHPYyMDM3h6L74Sn,"So Alright, Cool, Whatever",0.685,0.642,0,-5.417,1,0.0372,0.0997,0.0,0.0343,0.763,130.02,4,1
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,4,0
53LnykQhPmUS3BgHNMX3bH,She Brings The Rain,0.512,0.157,5,-12.603,1,0.0379,0.803,0.00207,0.0972,0.0729,109.49,4,1
3RfgNHdynjLIfxDjunNQ1a,Walter Palmeras,0.776,0.309,2,-10.801,1,0.0522,0.841,0.0,0.209,0.887,139.961,4,1
6z5mh42xSM54RncKZMM8hS,Call Me Back,0.736,0.297,2,-9.648,1,0.035,0.863,1.49e-05,0.0609,0.185,125.78,4,1
6DtilR2YyfH1eAmxB7CseW,Cymbaline,0.367,0.183,9,-18.456,0,0.033,0.741,0.00498,0.07,0.177,76.782,4,1
6P3TrUT5OBuyrBYGrHo525,"World, Hold On",0.734,0.941,8,-2.549,0,0.0965,0.0548,2.24e-05,0.187,0.624,127.002,4,0
0CVy2bbgDZPhpMVhzXILE9,If I Were,0.603,0.155,0,-19.268,1,0.0391,0.981,0.696,0.1,0.223,96.99,3,1
2nfuI6shaiNMhtgCiSouAl,A-Lex I,0.141,0.622,6,-10.138,1,0.0444,0.000694,0.886,0.487,0.0577,75.812,4,0
0YpaoMOUSP3jwZ4RgqNESG,"OPEN A WINDOW (feat. Tyler, The Creator)",0.541,0.607,2,-7.174,1,0.0482,0.282,0.0,0.193,0.548,79.974,4,1
4tJqHAVmJhCedtV0Z7i2WN,La Cosa Mas Bella,0.709,0.758,8,-6.88,1,0.0264,0.0773,0.0,0.539,0.596,110.003,4,0
5KTZgG84bKFGm53lhLtTqc,Mwaki,0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,4,0
5QRq8lnOwqyWBVlTsHQieZ,Te Encontré,0.701,0.574,1,-9.089,0,0.0303,0.0216,0.00302,0.106,0.215,110.001,4,1
6ybI4l93T6PI6ARyUXMXEg,Stayin Alive,0.652,0.815,8,-6.599,0,0.0395,0.424,0.0195,0.234,0.69,94.998,4,1
32TTewBmtmhUmYxS1ajqaJ,hakuna matata,0.926,0.726,5,-4.669,0,0.227,0.282,0.0,0.11,0.69,137.975,4,0
376zCxYCHr7rSFBdz41QyE,Víveme,0.578,0.524,7,-4.447,1,0.0322,0.186,0.0,0.126,0.196,135.739,4,0
3TiVl5igD6Z5Pw6R5sp8YV,Ghosts Again,0.589,0.748,6,-4.767,0,0.0259,0.000438,0.0349,0.16,0.334,115.01,4,0
01vZxLzy1Jl2j8oajNw00l,Súbete y Ya Verás (feat. Big Man & Millonario),0.722,0.714,6,-6.544,1,0.193,0.16,0.0,0.222,0.846,87.996,4,0
3MW7yZK3kKtjsmJpsvBwyf,Myxomatosis,0.498,0.816,7,-7.079,1,0.0361,0.00018,0.719,0.299,0.571,99.124,4,1
0V2passWyAXnON67kfAj7y,ABCD,0.682,0.926,3,-2.515,0,0.0607,0.0404,0.0,0.19,0.86,105.969,4,0
09qwZ2AcBoucr8Ka1T9Oxe,Besayúname,0.845,0.676,0,-6.868,1,0.176,0.234,0.0,0.341,0.618,109.928,4,1
6pxElwU80zhjbCC77Vn8EI,Movie,0.785,0.379,7,-11.446,1,0.0732,0.391,0.0161,0.267,0.182,122.043,3,1
1UbwpyozDvufPs6aNPW3ti,Ben's My Friend,0.683,0.587,3,-6.814,1,0.0416,0.846,4.52e-05,0.102,0.601,93.045,4,1
5UXefLD56MhlS0GopOoTTm,Mona Lisa,0.917,0.541,0,-8.498,1,0.0915,0.625,0.0386,0.239,0.281,109.999,4,1
3Kkjo3cT83cw09VJyrLNwX,Oh My God,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,4,0
7gSVRfZ3ReEcHh8gMnDM6v,Conteo,0.67,0.666,8,-5.151,1,0.201,0.0332,0.115,0.0656,0.504,199.928,4,0
15kZDQoTtpkya2kG8ZPJoi,"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",0.752,0.613,5,-7.345,0,0.26,0.176,0.0,0.129,0.851,168.062,4,0
56MCeMuJcSjxT4zfIoC4cA,Boa,0.737,0.756,4,-7.019,0,0.0299,0.139,0.48,0.0962,0.631,115.957,4,1
7zkDEBSxkcBVsStS4qBFpK,Lisztomania,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,4,1
7MeXwzhSDGfqNfuFANgzVC,Toxicity,0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,3,0
0ySExWMtzlVKO70rPYEz84,Vamo a Busal,0.763,0.858,2,-3.367,1,0.149,0.0151,0.0,0.306,0.689,89.839,4,0
0EQeatAMJZy3EdgUedlmdz,Guitar Song,0.353,0.468,1,-10.339,1,0.0344,0.716,0.0451,0.192,0.183,95.217,4,1
06cYrvLQxg2YngN0sx8zXS,Cada Letra Que Escribo,0.696,0.723,0,-7.551,1,0.0582,0.187,0.0,0.17,0.608,134.959,4,1
4Facyp7HAmhm1pXogmqeyC,Cafuné,0.458,0.636,7,-8.597,1,0.0597,0.0621,0.0172,0.233,0.642,94.178,4,1
07YArNoh8ZeQfnQc4sDXxB,Mi Ego,0.665,0.361,7,-6.323,1,0.0316,0.565,0.0,0.363,0.627,127.835,4,0
0yowbJnnbTLpr99f9l1uba,There’d Better Be A Mirrorball,0.513,0.369,3,-10.899,1,0.0307,0.634,0.0139,0.186,0.311,72.062,4,1
7010oiDHpfwrZoYNxqgfoI,Por El Amor De Una Mujer,0.4,0.239,9,-16.343,1,0.0418,0.509,0.0,0.277,0.336,97.28,4,0
38dHkLXtiu1MRqJvhLgtsl,Myself Through You,0.704,0.739,11,-4.423,1,0.0329,0.132,4.34e-05,0.106,0.783,106.051,4,1
0TBaFEx7WENZgqLXWErD0b,The World Is Mine,0.682,0.93,11,-4.036,0,0.0846,0.000125,0.0123,0.0481,0.46,127.867,4,0
37pWi7zNxlvu4I5T4B3bvY,Softer,0.594,0.659,1,-9.334,1,0.0274,0.0293,0.0182,0.35,0.429,120.026,4,1
5Vp820YJ7E6v9yf0HgRBcH,Ey Nena,0.242,0.628,7,-9.225,1,0.0335,0.545,0.444,0.0863,0.258,97.585,4,1
2nyi6DiE3kwKc3Kbc0DILM,Runway,0.671,0.673,0,-6.865,1,0.0319,0.389,0.271,0.468,0.792,133.986,4,1
3RHHXwyRtskFx87sX80xEy,Potion Approaching,0.421,0.758,4,-8.945,0,0.0429,0.0062,0.0673,0.0905,0.767,103.659,4,1
0zsiFXr7KWonjcTYjl2CKh,Alexander,0.638,0.134,5,-18.037,1,0.337,0.967,8.49e-05,0.095,0.175,128.249,4,1
5cy5IStIn7OSHDEIgXeDyq,Debaser,0.489,0.913,5,-9.152,0,0.0479,0.00015,0.709,0.0703,0.539,135.756,4,1
45jsSaCyemHxEw0LMQETtr,Clocks - Sign of the Times Remix,0.679,0.679,7,-7.403,1,0.0303,0.000419,0.826,0.153,0.84,122.032,4,0
0ZQEvvPjwHeASV8reFI1At,Lola,0.799,0.83,10,-4.185,0,0.0673,0.31,0.0,0.273,0.971,147.969,4,0
7H5jEUSvLTATbZNsmQJup0,Stuck In Limbo,0.668,0.754,2,-4.81,0,0.0978,0.228,0.0,0.254,0.423,124.045,4,0
7GDgpad2BQVuDUzaxHFakc,LIKE THAT,0.871,0.5,11,-8.675,0,0.103,0.32,3.49e-06,0.0672,0.76,101.959,4,0
4N8idxy0W2GDaEosAwPOMg,I Love You,0.633,0.771,4,-7.207,0,0.0319,0.089,0.0,0.0679,0.375,114.032,4,1
2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4,0
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,4,0
0LKu09Iq053CEUZ5ktQEWc,Mojando Asientos (feat. Feid),0.773,0.767,7,-4.019,1,0.0819,0.0352,0.0,0.299,0.49,94.99,4,0
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,1
6B7PZg50xSLDHP5kPBNzqV,Pa la Cama Voy,0.793,0.602,6,-9.415,0,0.0863,0.00971,8.33e-05,0.0619,0.534,94.997,4,0
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,1
6ql2L3pp9EuVEruS2BfzNp,Ay Mami (feat. Bryant Myers),0.764,0.712,11,-4.426,0,0.0572,0.0227,1.21e-06,0.128,0.307,120.084,4,0
1IvH48CWwIjJY9CHclEGm9,Problems,0.584,0.714,4,-6.984,1,0.0318,0.101,7.06e-05,0.0885,0.599,150.01,4,1
55l3ZlpxGMKkVqs41yXChK,Gobbledigook,0.528,0.952,2,-6.338,1,0.0698,0.0818,0.311,0.353,0.778,177.366,3,1
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,0
1i2BT8khCCaPqIxNhACQ6g,Italo Disco,0.577,0.797,5,-6.013,1,0.0246,0.0219,0.000485,0.207,0.798,105.017,4,1
2uqxzjz5ehO69HMD7YUWMV,Un Pie Tras Otro Pie,0.774,0.497,9,-10.155,1,0.0426,0.0666,5.94e-06,0.136,0.956,97.972,4,0
2oeLt7N1amHZiev27FvKE2,Sketch for Summer,0.648,0.743,2,-9.902,0,0.0359,0.484,0.823,0.145,0.527,107.68,4,1
6TRuW1ZgKCCk24uCuhfo7r,Stillborn,0.583,0.873,5,-4.436,0,0.0364,2.14e-05,0.00133,0.393,0.454,107.041,4,0
7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),0.707,0.86,11,-2.935,0,0.191,0.103,0.0,0.0989,0.922,152.026,4,0
58uDCyprC3aa3x70fUv8dk,Monotonia,0.61,0.802,2,-4.582,0,0.0281,0.509,0.0149,0.104,0.756,122.071,4,1
2XRqhe4lmCQVaUWawR5wRo,Rica y Apretadita (feat. Anayka),0.846,0.85,6,-5.707,1,0.0509,0.162,0.0,0.355,0.816,115.341,4,0
0Z57YWES04xGh3AImDz6Qr,Real Love Baby,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,4,1
4keuUM29CtIWgsPRzRhXoW,WOKE UP,0.884,0.633,11,-5.826,0,0.291,0.0222,0.0,0.0765,0.462,146.904,4,0
1DdrejuwM8C3ExsXaPAgF8,Noche de Travesura,0.826,0.532,9,-11.731,1,0.238,0.292,0.0,0.075,0.45,92.003,4,0
6VsqdsaY4oV06NODea0L0J,POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),0.475,0.666,11,-4.962,0,0.0312,0.644,1.2e-05,0.0988,0.765,159.744,4,0
5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),0.545,0.793,0,-3.615,0,0.0371,0.191,0.00281,0.335,0.411,87.024,4,0
38tXZcL1gZRfbqfOG0VMTH,How Sweet,0.803,0.895,1,-2.888,1,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,4,0
0ftMOhVfFm5Wbs5sZdEtsC,Balaclava,0.414,0.811,11,-4.4,0,0.0919,0.00133,0.000129,0.333,0.762,137.617,4,1
6pb5DtlAeG95dNQLHiArRU,Rock My Body,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,4,0
4zLVaH8HnWApTsEwCBRYxM,Por una Mujer Casada,0.585,0.471,5,-10.738,1,0.0439,0.489,1.52e-06,0.0758,0.969,137.779,4,0
6vPAmoERUMRoTZaCCSWQ12,Hasta Que Me Olvides,0.641,0.593,3,-7.884,1,0.0264,0.46,0.0,0.169,0.437,119.828,4,0
0C9aH2f4LO8SPPqUWOrcbk,Me Myself & I,0.575,0.556,4,-5.107,1,0.0283,0.0303,0.0,0.0903,0.44,87.991,4,0
0xJFWROBNTBL4sKEuA5pm6,Guatauba,0.804,0.745,4,-5.963,0,0.229,0.00849,0.000942,0.0378,0.635,183.985,4,0
2S0XH9R1BVZhbcy7j9yQbx,"Te Quiero Tanto, Tanto",0.601,0.268,8,-12.11,1,0.0291,0.368,0.0,0.209,0.241,76.982,4,0
4TZ0kv6Elbb4cTsoNXxBZJ,Amor Papaya en Invierno,0.61,0.238,4,-14.772,1,0.0414,0.887,0.0432,0.0904,0.357,126.049,4,1
2SRcV7gNacIEonBUFwZef5,Mikey's Song,0.634,0.66,10,-6.579,0,0.0268,0.00891,0.00745,0.0467,0.204,108.993,4,1
0hCW6LbmFCYwM1uGmnjjNe,Karma Police,0.41,0.53,7,-8.685,1,0.0271,0.0874,0.000223,0.137,0.341,74.923,4,1
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4,1
2OxUtaKYeahAGNaBiahXtR,Diabla - Official Remix,0.684,0.725,7,-4.343,1,0.0863,0.448,0.0,0.194,0.575,137.945,4,0
7Gpr3kKk4BMgItz6UbI73q,Road Trippin',0.378,0.474,4,-8.202,0,0.0271,0.28,0.00138,0.117,0.38,102.379,4,1
5Wyy2JHaM8cKEN6YDC6C8O,Pressure To Party,0.483,0.81,4,-3.949,1,0.0366,0.000124,4.79e-05,0.118,0.382,141.906,4,1
21WvAGxPUNJARcZoSqswd7,Satisfacción,0.622,0.503,5,-6.724,0,0.201,0.282,0.0,0.112,0.314,136.048,4,0
4ZAB9jEqyd7qn2BFnKMqhK,Soy Quien Soy,0.772,0.77,2,-3.528,1,0.0431,0.155,0.0,0.0685,0.463,95.463,4,0
0FGCi8ZZkWcTBs5CCiRC63,Bad Religion,0.537,0.87,8,-6.19,1,0.0364,0.0148,0.138,0.104,0.136,95.841,4,0
1ff60tDWdcdVN6PtKQXWny,Naeem,0.37,0.408,0,-10.355,1,0.0441,0.804,0.0279,0.678,0.164,125.068,4,1
20WSCvv9qfQHzYzTaLyXHH,Roddy,0.559,0.521,0,-9.161,1,0.0279,0.112,0.0243,0.0686,0.677,179.991,4,1
5JyJsAZyLTD7W5oWLeB0JK,PPP,0.49,0.466,1,-7.685,1,0.0284,0.364,0.888,0.0568,0.153,104.882,3,1
2qHHBjkrs2KlzG1mb0A3Qc,Besos y Copas,0.53,0.329,5,-6.27,1,0.0336,0.331,0.0,0.0977,0.691,88.062,4,0
6nkcPGa0sr24NFCc5l5UjE,If I Could Tell Her,0.584,0.312,4,-8.249,1,0.0405,0.647,0.0,0.152,0.455,96.026,4,1
27RSJHEA99Y0Vsow7nA37A,911 (Remix),0.816,0.71,7,-3.728,1,0.0398,0.165,0.0,0.292,0.784,93.02,4,0
5yckiSASyeQLPgpBZkXIbu,Perry Mason,0.349,0.895,9,-5.98,1,0.0814,4.7e-05,0.00111,0.0387,0.478,135.157,3,0
